blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,timed_resp.rt,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,7,experiment,12,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747564.433293,,,,,,,,,,3947.3296008110046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945.788573026657,None,3946.77668094635,None,1,1,0.4134490489959717,3946.77668094635,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,8,experiment,12,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747566.6775885,,,,,,,,,,3949.5746948719025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947.5593750476837,None,3948.5480828285217,None,1,1,0.9058198928833008,3948.5480828285217,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,9,experiment,12,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747568.270789,,,,,,,,,,3951.1675329208374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949.804276943207,None,3950.7926738262177,None,2,1,0.2619819641113281,3950.7926738262177,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,10,experiment,12,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747570.1013784,,,,,,,,,,3952.998412847519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951.3975269794464,None,3952.385505914688,None,2,1,0.4924800395965576,3952.385505914688,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,11,experiment,12,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747572.0506153,,,,,,,,,,3954.9468019008636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953.2276949882507,None,3954.2159340381622,None,1,1,0.6019680500030518,3954.2159340381622,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,12,experiment,12,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747574.412943,,,,,,,,,,3957.310236930847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3955.176204919815,None,3956.1651408672333,None,1,1,1.0272631645202637,3956.1651408672333,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,13,experiment,12,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747576.8944435,,,,,,,,,,3959.791788816452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957.5393359661102,None,3958.528196811676,None,1,1,1.145960807800293,3958.528196811676,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,14,experiment,12,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747578.7249599,,,,,,,,,,3961.622354030609,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3960.020857810974,None,3961.009603023529,None,1,1,0.5133829116821289,3961.009603023529,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,15,experiment,12,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747580.440613,,,,,,,,,,3963.3368680477142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961.852844953537,None,3962.840749025345,None,2,1,0.35721802711486816,3962.840749025345,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,16,experiment,12,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747582.6828554,,,,,,,,,,3965.5790770053864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963.5660569667816,None,3964.5531799793243,None,1,1,0.87664794921875,3964.5531799793243,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,17,experiment,12,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747584.748932,,,,,,,,,,3967.6462528705597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965.808271884918,None,3966.797138929367,None,1,1,0.6956741809844971,3966.797138929367,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,18,experiment,12,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747586.6380675,,,,,,,,,,3969.5352199077606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3967.8754498958588,None,3968.863739013672,None,1,1,0.5341429710388184,3968.863739013672,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,19,experiment,12,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747588.4071283,,,,,,,,,,3971.3042838573456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969.764076948166,None,3970.7515058517456,None,1,1,0.4074552059173584,3970.7515058517456,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,20,experiment,12,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747590.0612614,,,,,,,,,,3972.957543849945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971.5332028865814,None,3972.5229699611664,None,2,1,0.3002619743347168,3972.5229699611664,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,21,experiment,12,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747592.0081882,,,,,,,,,,3974.9046239852905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973.1867809295654,None,3974.1750910282135,None,1,1,0.6122219562530518,3974.1750910282135,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,22,experiment,12,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,21,21,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747594.0743904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3975.134784936905,None,3976.1228988170624,None,1,0,0.7209310531616211,3976.1228988170624,None,3976.9425414800644,3977.9950358867645,3976.975550889969,None,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,22,experiment,12,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.9985208511353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,23,experiment,12,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747601.253044,,,,,,,,,,3984.149130821228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.194967031479,None,3983.1825499534607,None,2,1,0.8367011547088623,3983.1825499534607,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,24,experiment,12,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747603.1438127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984.377981901169,None,3985.365058898926,None,1,0,0.5206899642944336,3985.365058898926,None,3986.0120774507523,3987.0640408992767,3986.044595003128,None,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,24,experiment,12,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3991.0713498592377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,25,experiment,12,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747610.2674751,,,,,,,,,,3993.1641948223114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3991.2682449817657,None,3992.2565698623657,None,1,1,0.8066020011901855,3992.2565698623657,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,26,experiment,12,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747612.0374978,,,,,,,,,,3994.9348130226135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3993.39325094223,None,3994.3819749355316,None,1,1,0.44675707817077637,3994.3819749355316,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,27,experiment,12,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747613.7505507,,,,,,,,,,3996.6479020118713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995.1642048358917,None,3996.1539738178253,None,1,1,0.37687110900878906,3996.1539738178253,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,28,experiment,12,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747615.404056,,,,,,,,,,3998.300463914871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3996.876883983612,None,3997.864063024521,None,2,1,0.301800012588501,3997.864063024521,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,29,experiment,12,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747617.0553634,,,,,,,,,,3999.952638864517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3998.5295548439026,None,3999.518285036087,None,1,1,0.32430601119995117,3999.518285036087,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,30,experiment,12,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747618.6475103,,,,,,,,,,4001.5439019203186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.1815009117126,None,4001.169641017914,None,2,1,0.27015089988708496,4001.169641017914,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,31,experiment,12,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747620.356749,,,,,,,,,,4003.2538719177246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001.7728209495544,None,4002.760440826416,None,2,1,0.3683359622955322,4002.760440826416,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,32,experiment,12,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747622.0716593,,,,,,,,,,4004.967983007431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003.482769012451,None,4004.4713509082794,None,1,1,0.35236597061157227,4004.4713509082794,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,33,experiment,12,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747623.84678,,,,,,,,,,4006.7429599761963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005.197921037674,None,4006.1872038841248,None,2,1,0.43158698081970215,4006.1872038841248,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,34,experiment,12,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,33,33,33,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747625.9719963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008.8402634859085,4009.8926088809967,4008.8728489875793,None,,,,,,,,,,,,,4006.97212600708,None,4007.959661960602,None,1,0,0.7741739749908447,4007.959661960602,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,34,experiment,12,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013.893322944641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,35,experiment,12,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747632.9734814,,,,,,,,,,4015.869593858719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4014.0902848243713,None,4015.0791869163513,None,2,1,0.6566500663757324,4015.0791869163513,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
1,36,experiment,12,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636747635.2795577,,,,,,,,,,4018.175878047943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016.0989298820496,None,4017.087746858597,None,1,1,0.9490768909454346,4017.087746858597,None,,,,,,,,,,,0012,001,12,2021_Nov_12_1351,task-switching-replication,2021.2.3,59.97611996642496,
